any_academic,assignatura,codi_assignatura,grup,NIA,pla,tipus,curs,semestre,exhaurides,superada,nota_numerica,nota_alfa
2014,ReMa,200153,901,1400545,879,O,2,2,1,N,0.2,SS
2014,SisEn,200154,901,1400545,879,O,2,2,2,N,0.0,NP
2014,DEstO,200285,1001,1370593,880,O,3,1,1,S,5.1,AP
2014,MacrE,200286,1001,1370593,880,O,3,1,1,S,5.0,AP
2014,TecDE,200288,1001,1370593,880,O,3,1,1,S,5.6,AP
2014,TeMec,200289,301,1370593,880,O,3,1,2,S,2.8,SS
2014,PTeIn,200293,1101,1370593,880,O,3,2,1,S,5.0,AP
2014,DIHC-InEdi,200173,701,1311370,878,P,4,1,1,S,7.2,NT
2014,MePrA,200259,701,1148828,879,P,4,1,1,S,7.3,NT
2014,MQG,200287,1001,1340391,880,O,3,1,1,N,0.0,NP
2014,OrgEm,200147,701,1361931,879,O,2,1,1,S,5.0,AP
2014,DIHC-InEdi,200254,701,1243340,879,P,4,1,1,S,6.3,AP
2014,SeMat,200262,701,1243340,879,P,4,1,1,S,6.1,AP
2014,CAM,200263,701,1251478,879,P,4,2,1,S,6.5,AP
2014,IdAle,200909,701,1241868,878,P,4,1,1,S,9.1,SB
2014,TeMec,200243,901,1330079,879,O,3,1,1,S,5.0,AP
2014,AutIn,200166,801,1280325,878,P,4,2,1,S,5.9,AP
2014,CeTra,200167,701,1280325,878,P,4,1,1,S,5.0,AP
2014,DisMe,200255,701,1217297,879,P,4,1,1,N,0.0,NP
2014,DTacO,200277,801,1361047,880,O,2,1,2,S,4.1,SS
2014,EngMe,200258,701,1315128,879,P,4,1,1,S,6.0,AP
2014,MePrA,200259,701,1274337,879,P,4,1,1,S,7.0,NT
2014,Emp,200135,301,1401272,877,B,1,1,1,S,5.9,AP
2014,Fis,200136,301,1401272,877,B,1,1,1,S,7.0,NT
2014,Inf,200137,301,1401272,877,B,1,1,1,S,5.3,AP
2014,Mates,200138,301,1401272,877,B,1,1,2,S,2.5,SS
2014,Antr,200139,301,1401272,877,O,1,1,1,S,6.5,AP
2014,Calc,200140,401,1401272,877,B,1,2,1,S,5.7,AP
2014,EGraf,200141,401,1401272,877,B,1,2,1,S,5.6,AP
2014,EMedi,200274,101,1396772,880,O,1,2,1,S,8.3,NT
2014,Emp,200135,301,1396920,879,B,1,1,1,S,5.8,AP
2014,Fis,200136,301,1396920,879,B,1,1,1,S,7.0,NT
2014,Inf,200137,301,1396920,879,B,1,1,1,S,5.6,AP
2014,Mates,200138,301,1396920,879,B,1,1,1,S,5.0,AP
2014,Antr,200139,301,1396920,879,O,1,1,1,S,9.0,SB
2014,Calc,200140,301,1396920,879,B,1,2,2,S,4.5,SS
2014,EGraf,200141,301,1396920,879,B,1,2,1,S,6.8,AP
2014,FisEl,200142,301,1396920,879,B,1,2,2,S,2.0,SS
2014,Quim,200143,301,1396920,879,B,1,2,2,S,3.0,SS
2014,EMedi,200144,301,1396920,879,O,1,2,1,S,5.8,AP
2014,Fis,200266,801,1388555,880,B,1,1,1,N,3.0,SS
2014,Inf,200267,801,1388555,880,B,1,1,1,S,6.1,AP
2014,Mates,200268,801,1388555,880,B,1,1,1,N,1.3,SS
2014,Calc,200270,801,1388555,880,B,1,2,1,N,2.2,SS
2014,FisEl,200272,801,1388555,880,B,1,2,1,S,5.0,AP
2014,OTGP,200283,801,1388555,880,O,2,2,1,S,5.0,AP
2014,Emp,200135,701,1396979,879,B,1,1,1,N,4.0,SS
2014,Fis,200136,401,1396979,879,B,1,1,1,N,3.0,SS
2014,Inf,200137,401,1396979,879,B,1,1,1,N,4.1,SS
2014,Mates,200138,401,1396979,879,B,1,1,1,N,2.3,SS
2014,Antr,200139,401,1396979,879,O,1,1,1,S,6.5,AP
2014,Calc,200140,401,1396979,879,B,1,2,1,N,0.7,SS
2014,EGraf,200141,401,1396979,879,B,1,2,1,S,5.5,AP
2014,FisEl,200142,401,1396979,879,B,1,2,1,N,1.0,SS
2014,Quim,200143,401,1396979,879,B,1,2,1,N,3.0,SS
2014,EMedi,200144,401,1396979,879,O,1,2,1,S,7.3,NT
2014,AMCI,200146,401,1359478,879,O,2,1,1,S,7.2,NT
2014,TCEE,200148,701,1359478,879,O,2,1,1,S,5.4,AP
2014,TeoMM,200149,401,1359478,879,O,2,1,1,S,6.9,AP
2014,ReMa,200153,501,1359478,879,O,2,2,1,S,7.3,NT
2014,SisEn,200154,501,1359478,879,O,2,2,1,S,7.5,NT
2014,Emp,200135,201,1396884,879,B,1,1,2,S,3.0,SS
2014,Inf,200137,201,1396884,879,B,1,1,1,S,5.1,AP
2014,Mates,200138,401,1396884,879,B,1,1,2,S,2.5,SS
2014,Antr,200139,401,1396884,879,O,1,1,1,S,7.0,NT
2014,Calc,200140,401,1396884,879,B,1,2,2,S,4.5,SS
2014,EGraf,200141,401,1396884,879,B,1,2,1,S,5.7,AP
2014,FisEl,200142,401,1396884,879,B,1,2,1,S,6.5,AP
2014,Quim,200143,401,1396884,879,B,1,2,2,S,3.0,SS
2014,EMedi,200144,401,1396884,879,O,1,2,1,S,5.3,AP
2014,FETF,200151,501,1367269,879,O,2,2,1,N,0.0,NP
2014,Fis,200136,701,1396829,879,B,1,1,1,N,0.0,NP
2014,Mates,200138,701,1396829,879,B,1,1,1,N,0.0,NP
2014,Antr,200139,701,1396829,879,O,1,1,1,S,7.0,NT
2014,Calc,200140,701,1396829,879,B,1,2,1,N,0.0,NP
2014,FisEl,200142,701,1396829,879,B,1,2,1,N,0.0,NP
2014,Quim,200143,701,1396829,879,B,1,2,1,N,0.0,NP
2014,EMedi,200144,701,1396829,879,O,1,2,1,N,0.0,NP
2014,Etcn-MaqE,200198,801,1165041,877,O,3,1,1,S,7.9,NT
2014,RegAu,200199,801,1165041,877,O,3,1,1,S,7.7,NT
2014,EnPo,200203,701,1165041,877,O,3,2,2,S,1.7,SS
2014,CicVi,200251,701,1246402,879,P,4,1,1,S,8.0,NT
2014,DisMe,200255,701,1246402,879,P,4,1,1,S,8.0,NT
2014,TIC,200284,801,1340396,880,O,2,2,1,S,5.3,AP
2014,DEstO,200285,1001,1340396,880,O,3,1,1,S,6.7,AP
2014,MacrE,200286,1001,1340396,880,O,3,1,1,S,5.0,AP
2014,TeMec,200289,201,1340396,880,O,3,1,2,N,1.0,SS
2014,PTeIn,200293,1101,1340396,880,O,3,2,1,S,5.9,AP
2014,VBB,200294,301,1340396,880,O,3,2,1,S,7.0,NT
2014,SPrIn,200158,701,1219998,877,O,3,1,1,S,5.1,AP
2014,Etcn-MaqE,200198,801,1219998,877,O,3,1,2,S,1.0,SS
2014,TecEn,200201,701,1219998,877,O,3,1,1,S,6.0,AP
2014,EnPo,200203,801,1219998,877,O,3,2,2,S,2.8,SS
2014,FisEl,200142,401,1396270,879,B,1,2,1,S,5.0,AP
2014,Quim,200143,401,1396270,879,B,1,2,1,S,5.2,AP
2014,EMedi,200144,401,1396270,879,O,1,2,1,S,6.8,AP
2014,ReMa,200153,801,1141395,879,O,2,2,1,S,5.8,AP
2014,CAM,200263,701,1141395,879,P,4,2,1,S,5.0,AP
2014,Fis,200136,701,1396917,879,B,1,1,3,S,3.0,SS
2014,Inf,200137,701,1396917,879,B,1,1,1,S,5.4,AP
2014,Mates,200138,701,1396917,879,B,1,1,2,S,1.0,SS
2014,Antr,200139,701,1396917,879,O,1,1,1,S,5.0,AP
2014,Calc,200140,701,1396917,879,B,1,2,2,S,0.0,NP
2014,FisEl,200142,701,1396917,879,B,1,2,1,S,7.2,NT
2014,Quim,200143,701,1396917,879,B,1,2,1,S,5.6,AP
2014,EMedi,200144,701,1396917,879,O,1,2,1,S,7.3,NT
2014,Inf,200137,401,1397290,1278,B,1,1,1,S,6.3,AP
2014,Mates,200138,401,1397290,1278,B,1,1,2,N,1.2,SS
2014,Antr,200139,401,1397290,1278,O,1,1,1,S,10.0,SB
2014,Calc,200140,401,1397290,1278,B,1,2,2,N,0.0,NP
2014,EGraf,200141,401,1397290,1278,B,1,2,1,S,7.9,NT
2014,Fis,200136,801,1396269,877,B,1,1,1,S,7.3,NT
2014,Inf,200137,801,1396269,877,B,1,1,1,S,7.1,NT
2014,Mates,200138,801,1396269,877,B,1,1,1,N,4.5,SS
2014,Quim,200143,801,1396269,877,B,1,2,1,N,2.3,SS
2014,EMedi,200144,801,1396269,877,O,1,2,1,S,6.1,AP
2014,AEGra,200239,101,1281022,879,O,3,1,1,S,7.5,NT
2014,EngFT,200240,101,1281022,879,O,3,1,2,S,3.8,SS
2014,MecMC,200241,1101,1281022,879,O,3,1,2,S,2.2,SS
2014,DisMM,200244,901,1281022,879,O,3,2,2,S,3.0,SS
2014,MMTer,200246,101,1281022,879,O,3,2,1,S,5.2,AP
2014,TECIn,200247,101,1281022,879,O,3,2,2,S,1.2,SS
2014,Emp,200265,801,1396765,880,B,1,1,1,S,7.1,NT
2014,Mates,200268,801,1396765,880,B,1,1,3,S,4.2,SS
2014,Antr,200269,801,1396765,880,O,1,1,1,S,7.0,NT
2014,EGraf,200271,801,1396765,880,B,1,2,4,S,0.0,NP
2014,FisEl,200272,801,1396765,880,B,1,2,2,S,3.0,SS
2014,EMedi,200274,801,1396765,880,O,1,2,1,S,9.2,SB
2014,Emp,200135,201,1396259,879,B,1,1,2,S,3.0,SS
2014,Fis,200136,201,1396259,879,B,1,1,3,S,3.0,SS
2014,Inf,200137,201,1396259,879,B,1,1,1,S,5.4,AP
2014,Mates,200138,401,1396259,879,B,1,1,4,N,2.6,SS
2014,Antr,200139,201,1396259,879,O,1,1,1,S,6.0,AP
2014,Calc,200140,401,1396259,879,B,1,2,3,S,3.4,SS
2014,EGraf,200141,401,1396259,879,B,1,2,2,S,3.5,SS
2014,FisEl,200142,401,1396259,879,B,1,2,1,S,5.0,AP
2014,Quim,200143,401,1396259,879,B,1,2,2,S,3.0,SS
2014,EMedi,200144,401,1396259,879,O,1,2,1,S,5.8,AP
2014,Emp,200265,101,1389800,880,B,1,1,2,S,4.0,SS
2014,Fis,200266,101,1389800,880,B,1,1,2,S,3.0,SS
2014,Inf,200267,101,1389800,880,B,1,1,3,S,4.0,SS
2014,Mates,200268,101,1389800,880,B,1,1,1,S,6.9,AP
2014,Antr,200269,101,1389800,880,O,1,1,1,S,6.5,AP
2014,Calc,200270,101,1389800,880,B,1,2,3,S,0.0,NP
2014,EGraf,200271,101,1389800,880,B,1,2,2,S,0.1,SS
2014,FisEl,200272,101,1389800,880,B,1,2,3,S,1.0,SS
2014,Quim,200273,101,1389800,880,B,1,2,2,S,0.0,NP
2014,EMedi,200274,101,1389800,880,O,1,2,2,S,0.0,NP
2014,Emp,200265,101,1396772,880,B,1,1,1,S,7.1,NT
2014,Fis,200266,101,1396772,880,B,1,1,3,S,3.0,SS
2014,Inf,200267,101,1396772,880,B,1,1,1,S,7.3,NT
2014,Mates,200268,101,1396772,880,B,1,1,1,S,5.7,AP
2014,Antr,200269,101,1396772,880,O,1,1,1,S,10.0,SB
2014,Calc,200270,101,1396772,880,B,1,2,2,S,4.5,SS
2014,EGraf,200271,101,1396772,880,B,1,2,1,S,7.6,NT
2014,FisEl,200272,101,1396772,880,B,1,2,1,S,7.2,NT
2014,Quim,200273,101,1396772,880,B,1,2,1,S,6.1,AP
2014,Estad,200145,701,1310335,877,B,2,1,2,N,0.0,NP
2014,TeoMM,200149,701,1310335,877,O,2,1,2,N,0.0,NP
2014,ReMa,200153,901,1310335,877,O,2,2,2,N,0.0,NP
2014,SisEn,200154,801,1310335,877,O,2,2,2,N,0.0,NP
2014,Quim,200143,401,1396032,879,B,1,2,2,S,3.0,SS
2014,EMedi,200144,401,1396032,879,O,1,2,1,S,9.1,SB
2014,AMCI,200146,301,1396032,879,O,2,1,2,S,0.0,NP
2014,TCEE,200148,901,1396032,879,O,2,1,3,S,0.0,NP
2014,IdAle,200911,701,1360051,880,P,4,1,1,S,7.6,NT
2014,Quim,200143,201,1174990,879,B,1,2,1,S,6.0,AP
2014,AMCI,200146,201,1174990,879,O,2,1,1,S,7.0,NT
2014,TCEE,200148,201,1174990,879,O,2,1,1,S,8.0,NT
2014,Emp,200135,201,1396992,877,B,1,1,1,S,5.7,AP
2014,Fis,200136,201,1396992,877,B,1,1,2,S,4.0,SS
2014,Inf,200137,201,1396992,877,B,1,1,1,S,5.8,AP
2014,Mates,200138,201,1396992,877,B,1,1,2,S,4.5,SS
2014,Antr,200139,201,1396992,877,O,1,1,1,S,7.5,NT
2014,Calc,200140,401,1396992,877,B,1,2,1,S,6.0,AP
2014,EGraf,200141,401,1396992,877,B,1,2,1,S,5.5,AP
2014,FisEl,200142,401,1396992,877,B,1,2,1,S,6.0,AP
2014,Quim,200143,401,1396992,877,B,1,2,1,S,5.0,AP
2014,EMedi,200144,401,1396992,877,O,1,2,1,S,5.8,AP
2014,Emp,200265,101,1396929,880,B,1,1,1,S,6.1,AP
2014,Fis,200266,101,1396929,880,B,1,1,2,S,4.0,SS
2014,Inf,200267,101,1396929,880,B,1,1,1,S,5.8,AP
2014,Mates,200268,101,1396929,880,B,1,1,1,S,7.8,NT
2014,Antr,200269,101,1396929,880,O,1,1,1,S,5.5,AP
2014,Calc,200270,101,1396929,880,B,1,2,1,S,5.9,AP
2014,EGraf,200271,101,1396929,880,B,1,2,1,S,6.1,AP
2014,FisEl,200272,101,1396929,880,B,1,2,2,S,1.0,SS
2014,Quim,200273,101,1396929,880,B,1,2,2,S,4.2,SS
2014,EMedi,200274,101,1396929,880,O,1,2,1,S,5.2,AP
2014,Emp,200135,201,1393275,879,B,1,1,1,S,5.3,AP
2014,Fis,200136,201,1393275,879,B,1,1,1,S,5.7,AP
2014,Inf,200137,201,1393275,879,B,1,1,2,S,4.0,SS
2014,Mates,200138,201,1393275,879,B,1,1,1,S,6.5,AP
2014,Antr,200139,201,1393275,879,O,1,1,1,S,5.5,AP
2014,Calc,200140,401,1393275,879,B,1,2,1,S,5.4,AP
2014,EGraf,200141,401,1393275,879,B,1,2,2,S,1.0,SS
2014,FisEl,200142,401,1393275,879,B,1,2,1,S,5.5,AP
2014,Quim,200143,401,1393275,879,B,1,2,2,S,4.2,SS
2014,EMedi,200144,401,1393275,879,O,1,2,1,S,5.3,AP
2014,Emp,200135,201,1393271,879,B,1,1,1,S,6.3,AP
2014,Fis,200136,201,1393271,879,B,1,1,1,S,6.5,AP
2014,Inf,200137,201,1393271,879,B,1,1,1,S,7.0,NT
2014,Mates,200138,201,1393271,879,B,1,1,1,S,7.2,NT
2014,Antr,200139,201,1393271,879,O,1,1,2,S,4.5,SS
2014,Calc,200140,201,1393271,879,B,1,2,1,S,6.6,AP
2014,EGraf,200141,201,1393271,879,B,1,2,1,S,7.6,NT
2014,FisEl,200142,201,1393271,879,B,1,2,1,S,5.0,AP
2014,Quim,200143,201,1393271,879,B,1,2,2,N,3.0,SS
2014,EMedi,200144,201,1393271,879,O,1,2,1,S,7.1,NT
2014,Quim,200143,401,1219965,877,B,1,2,2,S,3.8,SS
2014,Estad,200145,101,1219965,877,B,2,1,1,S,5.0,AP
2014,TeoMM,200149,101,1219965,877,O,2,1,3,S,0.6,SS
2014,CTMat,200150,701,1219965,877,O,2,2,3,N,2.8,SS
2014,ReMa,200153,401,1219965,877,O,2,2,2,S,4.4,SS
2014,Emp,200135,201,1396270,879,B,1,1,2,S,4.7,SS
2014,Fis,200136,201,1396270,879,B,1,1,3,S,4.0,SS
2014,Inf,200137,201,1396270,879,B,1,1,2,S,4.0,SS
2014,Mates,200138,201,1396270,879,B,1,1,2,S,4.5,SS
2014,Antr,200139,201,1396270,879,O,1,1,1,S,7.5,NT
2014,Calc,200140,401,1396270,879,B,1,2,2,S,2.5,SS
2014,EGraf,200141,401,1396270,879,B,1,2,1,S,6.0,AP
2014,TConA,200216,701,1315027,877,P,4,1,1,S,6.5,AP
2014,IdAle,200909,701,1315027,877,P,4,1,1,S,9.5,SB
2014,Estad,200145,101,1364312,879,B,2,1,2,S,4.1,SS
2014,AMCI,200146,101,1364312,879,O,2,1,2,S,3.0,SS
2014,TeoMM,200149,101,1364312,879,O,2,1,3,S,0.5,SS
2014,OTGP,200152,801,1364312,879,O,2,2,1,S,6.5,AP
2014,Etcn-MaqE,200157,701,1306465,878,O,3,1,3,S,1.0,SS
2014,SiElP,200163,801,1306465,878,O,3,2,1,S,6.9,AP
2014,FETF,200281,701,1333175,880,O,2,2,1,S,7.5,NT
2014,EEcFi,200282,801,1333175,880,O,2,2,1,S,5.1,AP
2014,OTGP,200283,701,1333175,880,O,2,2,1,S,7.4,NT
2014,SiRbt,200215,701,1217334,877,P,4,2,1,S,5.3,AP
2014,TConA,200216,701,1217334,877,P,4,1,1,S,5.0,AP
2014,MQG,200287,1001,1244311,880,O,3,1,1,S,5.1,AP
2014,GQual,200291,1001,1244311,880,O,3,2,1,S,5.1,AP
2014,MQGA,200292,1001,1244311,880,O,3,2,1,S,5.0,AP
2014,Estad,200145,101,1370064,877,B,2,1,2,N,0.0,NP
2014,OrgEm,200147,701,1370064,877,O,2,1,2,N,0.0,SS
2014,OTGP,200152,801,1370064,877,O,2,2,2,S,0.0,NP
2014,Estad,200145,201,1361931,879,B,2,1,1,S,5.0,AP
2014,AMCI,200146,701,1361931,879,O,2,1,3,S,3.0,SS
2014,OTGP,200152,901,1361931,879,O,2,2,1,S,5.5,AP
2014,ReMa,200153,701,1361931,879,O,2,2,3,S,0.0,NP
2014,MacrE,200286,1001,1336140,880,O,3,1,1,S,5.7,AP
2014,PTeIn,200293,1101,1336140,880,O,3,2,1,S,6.2,AP
2014,VBB,200294,301,1336140,880,O,3,2,1,S,8.0,NT
2014,DEstO,200285,1001,1330788,880,O,3,1,1,S,7.0,NT
2014,Estad,200145,801,1364282,877,B,2,1,1,N,0.0,NP
2014,TCEE,200148,701,1364282,877,O,2,1,1,N,2.0,SS
2014,FETF,200151,701,1364282,877,O,2,2,1,N,0.0,NP
2014,OTGP,200152,901,1364282,877,O,2,2,1,S,7.0,NT
2014,Quim,200143,901,1396030,878,B,1,2,1,S,0.0,CO
2014,EMedi,200144,801,1396030,878,O,1,2,1,S,8.4,NT
2014,CTMat,200150,701,1396030,878,O,2,2,1,S,5.2,AP
2014,FETF,200151,701,1396030,878,O,2,2,1,S,7.6,NT
2014,ReMa,200153,701,1396030,878,O,2,2,1,S,6.5,AP
2014,VBB,200164,901,1307685,879,O,3,2,1,S,5.0,AP
2014,Etcn-MaqE,200157,801,1307786,878,O,3,1,2,S,2.0,SS
2014,EnPo,200160,801,1307786,878,O,3,2,1,S,6.2,AP
2014,IEMAT,200161,801,1307786,878,O,3,2,1,S,8.0,NT
2014,LinEl,200162,801,1307786,878,O,3,2,1,S,8.3,NT
2014,VBB,200164,901,1307786,878,O,3,2,1,S,5.5,AP
2014,DIHC-InEdi,200173,701,1307786,878,P,4,1,1,S,5.3,AP
2014,PerIn,200175,701,1307786,878,P,4,1,1,S,6.7,AP
2014,IdAle,200909,701,1307786,878,P,4,1,1,S,6.0,AP
2014,MecMC,200241,1101,1313640,879,O,3,1,2,S,2.0,SS
2014,DisMM,200244,901,1313640,879,O,3,2,2,S,3.0,SS
2014,TECIn,200247,101,1313640,879,O,3,2,2,S,0.0,NP
2014,DIHC-InEdi,200254,701,1313640,879,P,4,1,1,S,5.6,AP
2014,EngMe,200258,701,1313640,879,P,4,1,1,S,5.5,AP
2014,IdAle,200909,701,1313640,879,P,4,1,1,S,6.4,AP
2014,Estad,200145,101,1197360,879,B,2,1,1,N,0.0,NP
2014,SisEn,200154,801,1197360,879,O,2,2,2,N,3.3,SS
2014,TeMec,200243,1101,1197360,879,O,3,1,1,N,1.0,SS
2014,DisMM,200244,901,1197360,879,O,3,2,1,N,0.0,NP
2014,CicVi,200251,701,1269526,879,P,4,1,1,N,3.0,SS
2014,Estad,200145,701,1362442,879,B,2,1,1,S,7.3,NT
2014,TCEE,200148,901,1362442,879,O,2,1,1,S,6.4,AP
2014,TeoMM,200149,901,1362442,879,O,2,1,1,S,5.4,AP
2014,FETF,200151,701,1362442,879,O,2,2,1,S,6.3,AP
2014,ReMa,200153,701,1362442,879,O,2,2,1,S,6.6,AP
2014,SisEn,200154,901,1362442,879,O,2,2,3,S,4.3,SS
2014,MecMC,200241,1101,1362442,879,O,3,1,2,S,0.6,SS
2014,TeMec,200243,901,1341569,879,O,3,1,1,S,6.4,AP
2014,EEcFi,200282,801,1360807,880,O,2,2,1,N,0.0,NP
2014,TIC,200284,801,1360807,880,O,2,2,1,N,2.3,SS
2014,Estad,200145,101,1359055,877,B,2,1,2,S,4.5,SS
2014,AMCI,200146,201,1359055,877,O,2,1,1,S,5.0,AP
2014,TCEE,200148,701,1359055,877,O,2,1,2,S,0.0,NP
2014,CTMat,200150,801,1359055,877,O,2,2,3,S,1.6,SS
2014,FETF,200151,101,1359055,877,O,2,2,1,S,5.6,AP
2014,SPrIn,200158,101,1331680,879,O,3,1,1,N,0.0,NP
2014,VBB,200164,101,1331680,879,O,3,2,1,S,9.0,SB
2014,AEGra,200239,101,1331680,879,O,3,1,1,N,2.9,SS
2014,TeMec,200243,301,1331680,879,O,3,1,1,N,1.0,SS
2014,EngFT,200240,901,1159003,879,O,3,1,1,S,6.4,AP
2014,MecMC,200241,901,1159003,879,O,3,1,1,S,7.7,NT
2014,DisMM,200244,101,1159003,879,O,3,2,1,S,6.7,AP
2014,TECIn,200247,101,1159003,879,O,3,2,1,S,6.2,AP
2014,EngFT,200240,901,1308605,879,O,3,1,1,N,3.0,SS
2014,MecMC,200241,201,1308605,879,O,3,1,1,N,0.0,NP
2014,AMCI,200146,101,1367275,879,O,2,1,1,S,5.0,AP
2014,OrgEm,200147,701,1367275,879,O,2,1,1,S,5.9,AP
2014,CTMat,200150,901,1367275,879,O,2,2,2,N,0.0,SS
2014,OTGP,200152,901,1367275,879,O,2,2,2,S,0.0,NP
2014,AMCI,200276,301,1369522,880,O,2,1,3,S,0.0,NP
2014,MacrE,200286,1001,1306558,880,O,3,1,1,S,5.0,AP
2014,MQG,200287,1001,1306558,880,O,3,1,1,S,6.7,AP
2014,TeMec,200289,201,1306558,880,O,3,1,1,S,5.4,AP
2014,GQual,200291,1001,1306558,880,O,3,2,2,S,4.0,SS
2014,MQGA,200292,1001,1306558,880,O,3,2,1,S,5.0,AP
2014,PTeIn,200293,1101,1306558,880,O,3,2,1,S,6.2,AP
2014,VBB,200294,301,1306558,880,O,3,2,1,S,9.0,SB
2014,MecMC,200241,1101,1272407,879,O,3,1,1,N,0.3,SS
2014,CicVi,200251,701,1272407,879,P,4,1,1,N,2.5,SS
2014,IdAle,200909,701,1272407,879,P,4,1,1,S,8.2,NT
2014,Estad,200145,701,1359627,879,B,2,1,4,N,4.5,SS
2014,AMCI,200146,101,1359627,879,O,2,1,2,S,3.0,SS
2014,OrgEm,200147,701,1359627,879,O,2,1,1,S,5.0,AP
2014,CTMat,200150,801,1359627,879,O,2,2,4,S,0.6,SS
2014,FETF,200151,701,1359627,879,O,2,2,1,S,5.6,AP
2014,AutIn,200202,1101,1304892,877,O,3,2,1,S,5.9,AP
2014,EnPo,200203,801,1304892,877,O,3,2,2,S,0.2,SS
2014,ADSTR,200207,701,1304892,877,P,4,1,1,S,6.5,AP
2014,TConA,200216,701,1304892,877,P,4,1,1,S,8.0,NT
2014,IdAle,200909,701,1304892,877,P,4,1,1,S,8.3,NT
2014,Estad,200275,801,1359715,880,B,2,1,1,S,5.4,AP
2014,DTacO,200277,801,1359715,880,O,2,1,1,S,6.5,AP
2014,EtiPr,200278,801,1359715,880,O,2,1,1,S,8.0,NT
2014,CTMat,200280,701,1359715,880,O,2,2,2,S,0.0,SS
2014,EEcFi,200282,801,1359715,880,O,2,2,1,S,6.0,AP
2014,EtiPr,200278,801,1369522,880,O,2,1,1,S,8.0,NT
2014,Estad,200145,101,1363420,879,B,2,1,3,S,1.0,SS
2014,AMCI,200146,101,1363420,879,O,2,1,1,S,6.0,AP
2014,TeoMM,200149,101,1363420,879,O,2,1,2,S,3.1,SS
2014,CTMat,200150,101,1363420,879,O,2,2,2,S,4.3,SS
2014,FETF,200151,401,1363420,879,O,2,2,1,S,5.0,AP
2014,OTGP,200152,701,1363420,879,O,2,2,1,S,5.7,AP
2014,AMCI,200146,101,1369720,877,O,2,1,1,S,7.0,NT
2014,OrgEm,200147,701,1369720,877,O,2,1,1,S,5.0,AP
2014,AMCI,200146,101,1369616,879,O,2,1,2,S,0.0,NP
2014,OrgEm,200147,701,1369616,879,O,2,1,1,S,6.4,AP
2014,AMCI,200146,101,1359716,879,O,2,1,1,S,7.5,NT
2014,FETF,200151,701,1359716,879,O,2,2,3,S,4.0,SS
2014,EnDiM,200197,701,1270359,877,O,3,1,1,S,5.0,AP
2014,TecEn,200201,701,1270359,877,O,3,1,1,S,6.0,AP
2014,OTGP,200152,701,1104934,877,O,2,2,1,S,8.0,NT
2014,EnPo,200203,801,1315027,877,O,3,2,2,S,3.5,SS
2014,TCEE,200148,101,1359451,879,O,2,1,2,S,0.7,SS
2014,TeoMM,200149,101,1359451,879,O,2,1,2,S,2.7,SS
2014,CTMat,200150,501,1359451,879,O,2,2,1,S,5.0,AP
2014,FETF,200151,101,1359451,879,O,2,2,1,S,6.3,AP
2014,OTGP,200152,701,1359451,879,O,2,2,1,S,5.0,AP
2014,TeoMM,200149,901,1340066,878,O,2,1,2,S,3.8,SS
2014,CTMat,200150,701,1340066,878,O,2,2,3,S,2.7,SS
2014,ReMa,200153,701,1340066,878,O,2,2,1,S,7.3,NT
2014,Estad,200145,101,1340726,878,B,2,1,1,N,4.5,SS
2014,OrgEm,200147,701,1340726,878,O,2,1,1,N,1.4,SS
2014,TeoMM,200149,201,1340726,878,O,2,1,1,N,4.0,SS
2014,FETF,200151,101,1340726,878,O,2,2,1,N,0.0,NP
2014,OTGP,200152,801,1340726,878,O,2,2,1,S,7.0,NT
2014,ReMa,200153,901,1340726,878,O,2,2,1,N,1.1,SS
2014,SisEn,200154,501,1340726,878,O,2,2,1,S,5.5,AP
2014,SPrIn,200158,101,1340726,878,O,3,1,1,S,5.0,AP
2014,TElEn,200279,801,1332530,880,O,2,1,2,S,4.0,SS
2014,GQual,200291,1001,1332530,880,O,3,2,2,N,3.5,SS
2014,PTeIn,200293,1101,1332530,880,O,3,2,1,S,6.1,AP
2014,VBB,200294,301,1332530,880,O,3,2,1,S,9.0,SB
2014,Estad,200145,101,1341273,879,B,2,1,2,N,2.6,SS
2014,AMCI,200146,101,1341273,879,O,2,1,2,S,3.0,SS
2014,CTMat,200150,901,1341273,879,O,2,2,2,N,0.9,SS
2014,FETF,200151,101,1341273,879,O,2,2,1,S,5.4,AP
2014,OTGP,200152,701,1341273,879,O,2,2,1,S,6.5,AP
2014,SisEn,200154,501,1341273,879,O,2,2,2,N,2.4,SS
2014,SPrIn,200158,101,1341273,879,O,3,1,1,N,3.6,SS
2014,VBB,200164,901,1341273,879,O,3,2,1,S,5.0,AP
2014,RegAu,200159,701,1311370,878,O,3,1,1,S,5.9,AP
2014,Estad,200145,701,1363727,879,B,2,1,2,S,3.5,SS
2014,AMCI,200146,101,1363727,879,O,2,1,1,S,6.3,AP
2014,FETF,200151,101,1363727,879,O,2,2,1,S,6.8,AP
2014,OTGP,200152,801,1363727,879,O,2,2,1,S,5.0,AP
2014,ReMa,200153,901,1363727,879,O,2,2,3,S,1.9,SS
2014,ADSTR,200207,701,1174139,877,P,4,1,2,S,3.1,SS
2014,IdAle,200909,701,1174139,877,P,4,1,1,S,9.4,SB
2014,TElEn,200279,801,1339132,880,O,2,1,1,S,6.3,AP
2014,CTMat,200280,501,1339132,880,O,2,2,4,S,2.0,SS
2014,FETF,200281,501,1339132,880,O,2,2,3,S,0.0,NP
